team_1_athlete_1_id,team_1_athlete_1_name,team_1_athlete_1_profile_pic,team_1_athlete_1_nationality_name,team_1_athlete_1_national_flag_thumbnail,team_1_athlete_1_dob,team_1_athlete_1_age,team_1_athlete_1_height,team_1_athlete_2_id,team_1_athlete_2_name,team_1_athlete_2_profile_pic,team_1_athlete_2_nationality_name,team_1_athlete_2_national_flag_thumbnail,team_1_athlete_2_dob,team_1_athlete_2_age,team_1_athlete_2_height,team_1_current_rank,team_1_total_wins,team_1_total_points,team_1_career_wins,team_1_career_losses,team_1_current_year_wins,team_1_current_year_losses,team_2_athlete_1_id,team_2_athlete_1_name,team_2_athlete_1_profile_pic,team_2_athlete_1_nationality_name,team_2_athlete_1_national_flag_thumbnail,team_2_athlete_1_dob,team_2_athlete_1_age,team_2_athlete_1_height,team_2_athlete_2_id,team_2_athlete_2_name,team_2_athlete_2_profile_pic,team_2_athlete_2_nationality_name,team_2_athlete_2_national_flag_thumbnail,team_2_athlete_2_dob,team_2_athlete_2_age,team_2_athlete_2_height,team_2_current_rank,team_2_total_wins,team_2_total_points,team_2_career_wins,team_2_career_losses,team_2_current_year_wins,team_2_current_year_losses
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,0,46,33,20,10,14,91090,Tang Jie CHEN,https://img.bwfbadminton.com/image/upload/v1604896192/assets/players/thumbnail/91090.jpg,Malaysia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/MAS.png,1998-01-05,27.0,180.0,59621,Ee Wei TOH,https://img.bwfbadminton.com/image/upload/v1604896515/assets/players/thumbnail/59621.jpg,Malaysia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/MAS.png,2000-09-18,24.0,161.0,4.0,1,58,116,56,14,9
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,0,64,33,20,10,14,58931,Xing CHENG,https://img.bwfbadminton.com/image/upload/v1690356982/assets/players/thumbnail/58931.jpg,China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CHN.png,2002-05-07,23.0,,88450,Chi ZHANG,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CHN.png,2002-04-27,23.0,,11.0,2,85,46,23,12,7
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,1,60,33,20,10,14,73323,Julien MAIO,https://img.bwfbadminton.com/image/upload/v1604895508/assets/players/thumbnail/73323.jpg,France,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/FRA.png,1994-05-06,31.0,177.0,98329,Lea PALERMO,https://img.bwfbadminton.com/image/upload/v1604895761/assets/players/thumbnail/98329.jpg,France,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/FRA.png,1993-07-07,31.0,173.0,41.0,0,53,39,19,4,7
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,2,99,33,20,10,14,63571,Adnan MAULANA,https://img.bwfbadminton.com/image/upload/v1604895891/assets/players/thumbnail/63571.jpg,Indonesia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/INA.png,1999-10-23,25.0,,83699,Indah Cahya Sari JAMIL,https://img.bwfbadminton.com/image/upload/v1604896513/assets/players/thumbnail/83699.jpg,Indonesia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/INA.png,2002-03-16,23.0,,27.0,0,85,31,15,8,8
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,0,33,33,20,10,14,77689,Chun Man TANG,https://img.bwfbadminton.com/image/upload/v1658733477/assets/players/thumbnail/77689.jpg,Hong Kong China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/HKG.png,1995-03-20,30.0,178.0,61435,Ying Suet TSE,https://img.bwfbadminton.com/image/upload/v1658733507/assets/players/thumbnail/61435.jpg,Hong Kong China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/HKG.png,1991-11-09,33.0,166.0,3.0,1,43,212,121,12,4
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,1,112,33,20,10,14,72675,Pang Ron HOO,https://img.bwfbadminton.com/image/upload/v1604897655/assets/players/thumbnail/72675.jpg,Malaysia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/MAS.png,1998-03-29,27.0,178.0,80605,Su Yin CHENG,https://img.bwfbadminton.com/image/upload/v1728426488/assets/players/thumbnail/80605.png,Malaysia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/MAS.png,2003-06-16,22.0,,13.0,1,104,36,24,5,7
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,1,42,33,20,10,14,57943,Jia Xuan GAO,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_male.jpg,China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CHN.png,2005-03-27,20.0,,91533,Meng Ying WU,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CHN.png,2003-03-14,22.0,,45.0,0,31,18,7,18,7
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1690357182/assets/players/thumbnail/60980.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1604894739/assets/players/thumbnail/69619.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,1,60,33,20,10,14,60980,Rohan KAPOOR,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1997-09-16,27.0,180.0,69619,Ruthvika Shivani GADDE,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1997-03-26,28.0,,31.0,0,54,30,20,4,9
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,1,50,33,20,10,14,64394,Cheng Kuan CHEN,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_male.jpg,Chinese Taipei,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/TPE.png,2003-10-15,21.0,,96973,Yin-Hui HSU,https://img.bwfbadminton.com/image/upload/v1690356124/assets/players/thumbnail/96973.jpg,Chinese Taipei,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/TPE.png,2003-03-18,22.0,,20.0,0,57,44,38,6,14
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,1,87,33,20,10,14,78043,Han Yu ZHANG,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_male.jpg,China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CHN.png,2002-06-20,23.0,,62277,Li Jing BAO,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CHN.png,2003-01-16,22.0,,85.0,1,98,13,3,0,0
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_male.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,1,42,33,20,10,14,54998,Sathwik Reddy KANAPURAM,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-10-07,19.0,,81043,Vaishnavi KHADKEKAR,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-09-28,19.0,,101.0,0,30,19,12,0,0
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,1,57,33,20,10,14,68809,Ayush AGARWAL,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_male.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-24,22.0,,57265,Shruti MISHRA,https://img.bwfbadminton.com/image/upload/v1654675330/assets/players/thumbnail/57265.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2002-08-13,22.0,,89.0,0,42,9,11,2,2
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,1,43,33,20,10,14,65110,Pin Yi LIAO,https://img.bwfbadminton.com/image/upload/v1667179256/assets/players/thumbnail/65110.jpg,China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CHN.png,2005-01-20,20.0,,69931,Ke Xin HUANG,https://img.bwfbadminton.com/image/upload/v1667179280/assets/players/thumbnail/69931.jpg,China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CHN.png,2005-03-24,20.0,,114.0,0,39,9,4,3,1
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,0,43,33,20,10,14,61731,Dechapol PUAVARANUKROH,https://img.bwfbadminton.com/image/upload/v1636447436/assets/players/thumbnail/61731.jpg,Thailand,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/THA.png,1997-05-20,28.0,169.0,74980,Supissara PAEWSAMPRAN,https://img.bwfbadminton.com/image/upload/v1636443943/assets/players/thumbnail/74980.jpg,Thailand,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/THA.png,1999-11-18,25.0,163.0,5.0,1,60,43,12,32,9
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,1,42,33,20,10,14,70751,Zhi Hong ZHOU,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_male.jpg,China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CHN.png,2001-05-21,24.0,,68595,Jia Yi YANG,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CHN.png,2002-09-26,22.0,,59.0,0,31,24,12,0,0
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,1,42,33,20,10,14,96108,Mohit JAGLAN,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_male.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2002-12-26,22.0,,88377,Lakshita JAGLAN,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-01-07,18.0,,73.0,0,20,16,16,2,5
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1693963351/assets/players/thumbnail/79164.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,2,115,33,20,10,14,79164,Sathish Kumar KARUNAKARAN,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2001-05-20,24.0,,64431,Aadya VARIYATH,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2001-12-02,23.0,,34.0,0,91,62,40,4,8
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,2,115,33,20,10,14,79164,Sathish Kumar KARUNAKARAN,https://img.bwfbadminton.com/image/upload/v1693963351/assets/players/thumbnail/79164.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2001-05-20,24.0,,64431,Aadya VARIYATH,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2001-12-02,23.0,,34.0,0,91,62,40,4,8
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,1,42,33,20,10,14,80447,Bokka NAVANEETH,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_male.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2001-03-25,24.0,,88389,Ritika THAKER,https://img.bwfbadminton.com/image/upload/v1604897805/assets/players/thumbnail/88389.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2001-01-17,24.0,,67.0,0,16,24,17,3,1
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,1,54,33,20,10,14,65663,Van Hai PHAM,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_male.jpg,Vietnam,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/VIE.png,2001-01-03,24.0,,68320,Van Anh THAN,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,Vietnam,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/VIE.png,2003-03-01,22.0,,134.0,0,57,20,23,3,3
72435,Satwiksairaj RANKIREDDY,https://img.bwfbadminton.com/image/upload/v1697771308/assets/players/thumbnail/72435.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-08-13,24,184.0,70500,Chirag SHETTY,https://img.bwfbadminton.com/image/upload/v1697771565/assets/players/thumbnail/70500.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1997-07-04,27,186.0,16.0,1,42,226,105,13,6,56350,Hon Jian CHOONG,https://img.bwfbadminton.com/image/upload/v1604896521/assets/players/thumbnail/56350.jpg,Malaysia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/MAS.png,2000-07-02,24.0,,88642,Muhammad HAIKAL,https://img.bwfbadminton.com/image/upload/v1654675847/assets/players/thumbnail/88642.jpg,Malaysia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/MAS.png,2002-12-26,22.0,,47.0,0,29,40,26,1,5
72435,Satwiksairaj RANKIREDDY,https://img.bwfbadminton.com/image/upload/v1697771308/assets/players/thumbnail/72435.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-08-13,24,184.0,70500,Chirag SHETTY,https://img.bwfbadminton.com/image/upload/v1697771565/assets/players/thumbnail/70500.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1997-07-04,27,186.0,16.0,0,41,226,105,13,6,73633,Kittinupong KEDREN,https://img.bwfbadminton.com/image/upload/v1721631057/assets/players/thumbnail/73633.jpg,Thailand,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/THA.png,1996-07-19,28.0,163.0,61731,Dechapol PUAVARANUKROH,https://img.bwfbadminton.com/image/upload/v1636447436/assets/players/thumbnail/61731.jpg,Thailand,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/THA.png,1997-05-20,28.0,169.0,13.0,1,45,110,105,20,9
72435,Satwiksairaj RANKIREDDY,https://img.bwfbadminton.com/image/upload/v1697771308/assets/players/thumbnail/72435.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-08-13,24,184.0,70500,Chirag SHETTY,https://img.bwfbadminton.com/image/upload/v1697771565/assets/players/thumbnail/70500.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1997-07-04,27,186.0,16.0,1,42,226,105,13,6,75829,Zhi  Ray CHEN,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_male.jpg,Chinese Taipei,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/TPE.png,2002-08-14,22.0,,92504,Yu Chieh LIN,https://img.bwfbadminton.com/image/upload/v1696985956/assets/players/thumbnail/92504.jpg,Chinese Taipei,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/TPE.png,2000-05-19,25.0,,41.0,0,31,26,26,4,11
72435,Satwiksairaj RANKIREDDY,https://img.bwfbadminton.com/image/upload/v1697771308/assets/players/thumbnail/72435.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-08-13,24,184.0,70500,Chirag SHETTY,https://img.bwfbadminton.com/image/upload/v1697771565/assets/players/thumbnail/70500.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1997-07-04,27,186.0,16.0,2,100,226,105,13,6,58986,Ming Che LU,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_male.jpg,Chinese Taipei,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/TPE.png,1998-12-21,26.0,,72372,Kai  Wei TANG,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_male.jpg,Chinese Taipei,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/TPE.png,1998-06-29,26.0,,44.0,0,59,38,40,3,7
